RequesterAnnotation,Title,WorkerId,RequesterFeedback,CreationTime,AssignmentDurationInSeconds,AcceptTime,HITId,Reject,Answer.Q2,RejectionTime,ApprovalTime,Answer.Q5,Description,Input.tweet6,Last30DaysApprovalRate,AutoApprovalTime,Answer.comment,Answer.Q0,AssignmentStatus,NumberOfSimilarHITs,Input.label,AssignmentId,WorkTimeInSeconds,HITTypeId,Expiration,Answer.Q8,Answer.Q9,Answer.Q6,Answer.Q7,Answer.Q4,Reward,Input.control,Answer.Q3,LifetimeInSeconds,Answer.Q1,AutoApprovalDelayInSeconds,MaxAssignments,LifetimeApprovalRate,Input.tweet7,SubmitTime,Input.tweet5,Input.tweet4,Input.tweet3,Input.tweet2,Input.tweet1,Input.tweet0,Keywords,Approve,Last7DaysApprovalRate,Input.tweet9,Input.tweet8
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A2RYLSV8FIZS0D,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:50:38 GMT 2013,2FQE4BLYHVI4ASX8Y6L8MNEZUSRU0Z,X,Choice3,,2013/09/18 14:55:16 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","has presented before audiences at Microsoft, Amazon, Televisa, Stanford Business School, Harvard Business School, and many other",100% (21/21),Wed Sep 18 14:52:46 GMT 2013,,Choice3,Approved,,negative,2H957DZKPFE4KKINR7T5U8I9VJF4EI,128,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice3,Choice3,Choice3,Choice3,Choice3,$0.05 ,0,Choice4,,Choice3,28800,3,100% (21/21),RT @TheComedyJokes: Microsoft just bought skype for $8.5 billion? Those idiots !!!! They could have downloaded it for free!........,Wed Sep 18 06:52:46 GMT 2013,Microsoft launches Xbox Music on Web for free http://t.co/lNKSDqK9pK #technology,Microsoft Surface Pro: Windows-Tablet im Test http://t.co/bU7GHj3kUR,He told us to watch a video and when I press on the link it asks for a microsoft outlook password....smh,It took two hours to download Microsoft office.,"Microsoft's Xbox music streaming service to launch on iOS, Android - Los Angeles Times http://t.co/5KMvV3skNQ","we have a microsoft studios here isnt that amazing in a city with 350,000 people goddamn",twitter sentiment analysis microsoft positive neutral negative,,100% (21/21),microsoft word 2013 is so beautiful http://t.co/jtWzV8vMW2,"http://t.co/MHd3DtJmnD With Android plateauing, can Microsoft take advantage? - Indian Express: Indian ExpressW... http://t.co/DXwDH6mTIk"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A2RYLSV8FIZS0D,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:32:52 GMT 2013,22T3L0FBJ9IOHNJP5ZMEERPR43HZN4,X,Choice3,,2013/09/18 14:35:17 +0000,Choice6,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (21/21),Wed Sep 18 14:34:33 GMT 2013,,Choice3,Approved,,positive,20AHPCGJ2D21U71BB2RJYPSIA4GA4S,101,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice6,Choice3,Choice3,Choice3,Choice3,$0.05 ,7,Choice3,,Choice2,28800,3,100% (21/21),"#Android Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/svbW3B1YPa",Wed Sep 18 06:34:33 GMT 2013,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/WK7USuMarQ","@AndroidPolice Wow, how half-assed. If you're going to expand into new markets, Microsoft, launch strong and complete with basics.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox X360 250GB Console - http://t.co/F0vhaD7Vm3,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,twitter sentiment analysis microsoft positive neutral negative,,100% (21/21),forgot that laptop cant use microsoft office.,RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,ALSHA3DAWJWRO,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 07:04:22 GMT 2013,22T3L0FBJ9IOHNJP5ZMEERPR43HZN4,X,Choice3,,2013/09/18 15:05:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (18/18),Wed Sep 18 15:05:10 GMT 2013,,Choice4,Approved,,positive,29BMJUNU8LZ6XB5MJC08M8J33YQ2IT,48,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice4,Choice3,Choice4,Choice3,Choice4,$0.05 ,7,Choice4,,Choice4,28800,3,100% (18/18),"#Android Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/svbW3B1YPa",Wed Sep 18 07:05:10 GMT 2013,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/WK7USuMarQ","@AndroidPolice Wow, how half-assed. If you're going to expand into new markets, Microsoft, launch strong and complete with basics.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox X360 250GB Console - http://t.co/F0vhaD7Vm3,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,twitter sentiment analysis microsoft positive neutral negative,,100% (18/18),forgot that laptop cant use microsoft office.,RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1UYEKLO65NE9A,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:26:51 GMT 2013,22T3L0FBJ9IOHNJP5ZMEERPR43HZN4,,Choice4,,2013/09/18 14:30:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (63/63),Wed Sep 18 14:27:41 GMT 2013,,Choice4,Approved,,positive,2P3NFSVGULF3F9X2K871OS3N670M8U,50,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice4,Choice4,Choice4,Choice4,Choice4,$0.05 ,7,Choice4,,Choice3,28800,3,100% (63/63),"#Android Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/svbW3B1YPa",Wed Sep 18 06:27:41 GMT 2013,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/WK7USuMarQ","@AndroidPolice Wow, how half-assed. If you're going to expand into new markets, Microsoft, launch strong and complete with basics.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox X360 250GB Console - http://t.co/F0vhaD7Vm3,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,twitter sentiment analysis microsoft positive neutral negative,X,100% (63/63),forgot that laptop cant use microsoft office.,RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1DU8ERYMY6P9S,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 05:54:06 GMT 2013,2KFUYT3DHJHPAFIJY1VYHRSXBEM0TG,X,Choice3,,2013/09/18 13:55:18 +0000,Choice2,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/p4tUsHzWet,100% (21/21),Wed Sep 18 13:54:24 GMT 2013,,Choice1,Approved,,positive,2A7K0COK2JE1SBUQYUCR56OZIWHSLY,18,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice2,Choice3,Choice1,Choice3,Choice5,$0.05 ,9,Choice1,,Choice3,28800,3,100% (21/21),I'm leaning towards the PS4 but Microsoft righting their wrongs makes this a harder choice,Wed Sep 18 05:54:24 GMT 2013,"Microsoft Word just crashed, and I lost my entire essay. Ha. Ha. Ha. On that note, screw it, and good night.",@drewpcco: I need Microsoft word for my Mac. Anybody?,Nokia Has Lost 20% of Smartphone Market Since Microsoft Partnership http://t.co/FjEUay6sJP,RT @VentureBeat: Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps http://t.co/Ns7BMxThS0 by,"Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika: Di Amerika, beberapa toko online mulai menawarkan diskon... http://t.co/FtiwkxF93p","Yet another useless music service... Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, http://t.co/VxymERb657",twitter sentiment analysis microsoft positive neutral negative,,100% (21/21),"... Please let me win! Also some beautiful work on this Microsoft PowerPoint sheet here, lol. http://t.co/7uIV8Dkgtv",Niggas be like i gotta buy Microsoft df?
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3B474LIYGQ6DO,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:04:18 GMT 2013,2KFUYT3DHJHPAFIJY1VYHRSXBEM0TG,X,Choice3,,2013/09/18 14:10:17 +0000,Choice2,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/p4tUsHzWet,100% (27/27),Wed Sep 18 14:05:57 GMT 2013,GOOD ATTEMPT,Choice1,Approved,,positive,2CBE1M7PKK9LX0BUDV30DLZXX5OZSN,99,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice2,Choice3,Choice1,Choice3,Choice3,$0.05 ,9,Choice4,,Choice2,28800,3,100% (27/27),I'm leaning towards the PS4 but Microsoft righting their wrongs makes this a harder choice,Wed Sep 18 06:05:57 GMT 2013,"Microsoft Word just crashed, and I lost my entire essay. Ha. Ha. Ha. On that note, screw it, and good night.",@drewpcco: I need Microsoft word for my Mac. Anybody?,Nokia Has Lost 20% of Smartphone Market Since Microsoft Partnership http://t.co/FjEUay6sJP,RT @VentureBeat: Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps http://t.co/Ns7BMxThS0 by,"Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika: Di Amerika, beberapa toko online mulai menawarkan diskon... http://t.co/FtiwkxF93p","Yet another useless music service... Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, http://t.co/VxymERb657",twitter sentiment analysis microsoft positive neutral negative,,100% (27/27),"... Please let me win! Also some beautiful work on this Microsoft PowerPoint sheet here, lol. http://t.co/7uIV8Dkgtv",Niggas be like i gotta buy Microsoft df?
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A9NK20T8V72WS,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:02:17 GMT 2013,2KFUYT3DHJHPAFIJY1VYHRSXBEM0TG,X,Choice3,,2013/09/18 14:05:17 +0000,Choice1,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/p4tUsHzWet,100% (1/1),Wed Sep 18 14:02:55 GMT 2013,,Choice1,Approved,,positive,2QLP9RA7S5WM7AE469679JMHTUYTYF,38,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice1,Choice3,Choice1,Choice3,Choice5,$0.05 ,9,Choice4,,Choice3,28800,3,100% (1/1),I'm leaning towards the PS4 but Microsoft righting their wrongs makes this a harder choice,Wed Sep 18 06:02:55 GMT 2013,"Microsoft Word just crashed, and I lost my entire essay. Ha. Ha. Ha. On that note, screw it, and good night.",@drewpcco: I need Microsoft word for my Mac. Anybody?,Nokia Has Lost 20% of Smartphone Market Since Microsoft Partnership http://t.co/FjEUay6sJP,RT @VentureBeat: Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps http://t.co/Ns7BMxThS0 by,"Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika: Di Amerika, beberapa toko online mulai menawarkan diskon... http://t.co/FtiwkxF93p","Yet another useless music service... Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, http://t.co/VxymERb657",twitter sentiment analysis microsoft positive neutral negative,,100% (1/1),"... Please let me win! Also some beautiful work on this Microsoft PowerPoint sheet here, lol. http://t.co/7uIV8Dkgtv",Niggas be like i gotta buy Microsoft df?
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A2FX9JQSS8NL7K,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:29:55 GMT 2013,26YFL6VCPWZ9XRI2W9M117SN5UC8NA,X,Choice3,,2013/09/18 14:35:16 +0000,Choice5,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",Whoever invented microsoft excel should probably not have been so stupid... @Chlo_houle #graph #KillMeNow,100% (27/27),Wed Sep 18 14:30:42 GMT 2013,,Choice3,Approved,,negative,21DFQ0ONNVRH7OMUNZ7RK76N3T2ULG,47,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice5,Choice3,Choice3,Choice3,Choice2,$0.05 ,0,Choice4,,Choice2,28800,3,100% (27/27),subscription online computers microsoft protect,Wed Sep 18 06:30:42 GMT 2013,Microsofts new intranet put staffers in charge http://t.co/525GsDtZGZ,"And in case you didn't notice it, iPhones and iPods ALREADY HAVE a music player. So no thank you Microsoft, stick to gaming",microsoft office 2007  windows xp torrent:   -   !   ... http://t.co/ciuvO4lV2D,#Apple  Microsoft Releases Xbox Music App for iPhone - iClarified: Microsoft Releases Xbox Music App for iPho... http://t.co/ti6kSBGp2F,Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/myj2Ome7Jo,RT @JaminBBC: I don't give two shits if they're being rushed. That is no excuse. Microsoft is fucking people (@YouTube http://t.co/UdyjL9oD,twitter sentiment analysis microsoft positive neutral negative,,100% (27/27),"Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web http://t.co/aVBwom9Y8G","RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3PDKI5EE5ZC5B,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:19:58 GMT 2013,26YFL6VCPWZ9XRI2W9M117SN5UC8NA,,Choice3,,2013/09/18 14:25:16 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",Whoever invented microsoft excel should probably not have been so stupid... @Chlo_houle #graph #KillMeNow,100% (23/23),Wed Sep 18 14:21:27 GMT 2013,,Choice1,Approved,,negative,2G5G67D1X3V0LO5I25TJN1M7X41BI2,89,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice3,Choice3,Choice1,Choice3,Choice2,$0.05 ,0,Choice4,,Choice2,28800,3,100% (23/23),subscription online computers microsoft protect,Wed Sep 18 06:21:27 GMT 2013,Microsofts new intranet put staffers in charge http://t.co/525GsDtZGZ,"And in case you didn't notice it, iPhones and iPods ALREADY HAVE a music player. So no thank you Microsoft, stick to gaming",microsoft office 2007  windows xp torrent:   -   !   ... http://t.co/ciuvO4lV2D,#Apple  Microsoft Releases Xbox Music App for iPhone - iClarified: Microsoft Releases Xbox Music App for iPho... http://t.co/ti6kSBGp2F,Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/myj2Ome7Jo,RT @JaminBBC: I don't give two shits if they're being rushed. That is no excuse. Microsoft is fucking people (@YouTube http://t.co/UdyjL9oD,twitter sentiment analysis microsoft positive neutral negative,X,100% (23/23),"Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web http://t.co/aVBwom9Y8G","RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AH1OF8SMYHFGO,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:31:58 GMT 2013,26YFL6VCPWZ9XRI2W9M117SN5UC8NA,,Choice3,,2013/09/18 14:35:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",Whoever invented microsoft excel should probably not have been so stupid... @Chlo_houle #graph #KillMeNow,100% (31/31),Wed Sep 18 14:34:20 GMT 2013,,Choice2,Approved,,negative,2W6ZZ2MIKMN90CUFCOZT5WXIBCBP8T,142,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice4,Choice3,Choice2,Choice3,Choice2,$0.05 ,0,Choice4,,Choice2,28800,3,100% (31/31),subscription online computers microsoft protect,Wed Sep 18 06:34:20 GMT 2013,Microsofts new intranet put staffers in charge http://t.co/525GsDtZGZ,"And in case you didn't notice it, iPhones and iPods ALREADY HAVE a music player. So no thank you Microsoft, stick to gaming",microsoft office 2007  windows xp torrent:   -   !   ... http://t.co/ciuvO4lV2D,#Apple  Microsoft Releases Xbox Music App for iPhone - iClarified: Microsoft Releases Xbox Music App for iPho... http://t.co/ti6kSBGp2F,Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/myj2Ome7Jo,RT @JaminBBC: I don't give two shits if they're being rushed. That is no excuse. Microsoft is fucking people (@YouTube http://t.co/UdyjL9oD,twitter sentiment analysis microsoft positive neutral negative,X,100% (31/31),"Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web http://t.co/aVBwom9Y8G","RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AQ54OEXE4QDVZ,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:16:49 GMT 2013,24ZMVHVKCJ017O7DI4Y9TQW63P557T,X,Choice3,,2013/09/18 14:20:18 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (2/2),Wed Sep 18 14:18:17 GMT 2013,some of these were not in English,Choice3,Approved,,negative,22LMOFXRDS4II5J4R8OJOM11IMZWTK,88,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice4,Choice3,Choice3,Choice3,Choice4,$0.05 ,7,Choice4,,Choice2,28800,3,100% (2/2),"RT @wilshipley: The thing is, companies like Samsung and Microsoft are pioneering successful new platforms every month oh wait I mean never.",Wed Sep 18 06:18:17 GMT 2013,What is the Microsoft Surface? http://t.co/J7CiHkHoPq,"New Microsoft Surface RT ad has Siri asking ""Am I still pretty?"" http://t.co/PzP5NncD7J via @phonearena",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.","WAJIB BELI nih! Gasabar! &gt;""@liputan6dotcom Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan http://t.co/psAoWKEyNw",Nokia / Microsoft  Course change ----- Smartphone margins are likely to imminently collapse. ----- http://t.co/WSxrvff4El,twitter sentiment analysis microsoft positive neutral negative,,100% (2/2),"Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/xtDsoqBMqQ",Microsoft Buys #Nokia For $7.2 Billion -  Microsoft has agreed a deal to buy... http://t.co/n0QClyNNVR #microsoft #mobilephones
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3UY8NHC9OBOIT,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 05:43:52 GMT 2013,24ZMVHVKCJ017O7DI4Y9TQW63P557T,X,Choice3,,2013/09/18 13:50:18 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (3/3),Wed Sep 18 13:46:46 GMT 2013,Nothing.,Choice3,Approved,,negative,27EB3Q39Z0B60XTC7P5V1TVRS05VK2,174,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice3,Choice3,Choice3,Choice3,Choice5,$0.05 ,7,Choice4,,Choice3,28800,3,100% (3/3),"RT @wilshipley: The thing is, companies like Samsung and Microsoft are pioneering successful new platforms every month oh wait I mean never.",Wed Sep 18 05:46:46 GMT 2013,What is the Microsoft Surface? http://t.co/J7CiHkHoPq,"New Microsoft Surface RT ad has Siri asking ""Am I still pretty?"" http://t.co/PzP5NncD7J via @phonearena",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.","WAJIB BELI nih! Gasabar! &gt;""@liputan6dotcom Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan http://t.co/psAoWKEyNw",Nokia / Microsoft  Course change ----- Smartphone margins are likely to imminently collapse. ----- http://t.co/WSxrvff4El,twitter sentiment analysis microsoft positive neutral negative,,100% (3/3),"Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/xtDsoqBMqQ",Microsoft Buys #Nokia For $7.2 Billion -  Microsoft has agreed a deal to buy... http://t.co/n0QClyNNVR #microsoft #mobilephones
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1UYEKLO65NE9A,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:21:37 GMT 2013,24ZMVHVKCJ017O7DI4Y9TQW63P557T,X,Choice3,,2013/09/18 14:25:16 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (63/63),Wed Sep 18 14:22:35 GMT 2013,,Choice3,Approved,,negative,2K36BFMFFOYYOX6ZX04GNSC0ZHDLY5,58,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice3,Choice3,Choice3,Choice3,Choice4,$0.05 ,7,Choice4,,Choice2,28800,3,100% (63/63),"RT @wilshipley: The thing is, companies like Samsung and Microsoft are pioneering successful new platforms every month oh wait I mean never.",Wed Sep 18 06:22:35 GMT 2013,What is the Microsoft Surface? http://t.co/J7CiHkHoPq,"New Microsoft Surface RT ad has Siri asking ""Am I still pretty?"" http://t.co/PzP5NncD7J via @phonearena",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.","WAJIB BELI nih! Gasabar! &gt;""@liputan6dotcom Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan http://t.co/psAoWKEyNw",Nokia / Microsoft  Course change ----- Smartphone margins are likely to imminently collapse. ----- http://t.co/WSxrvff4El,twitter sentiment analysis microsoft positive neutral negative,,100% (63/63),"Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/xtDsoqBMqQ",Microsoft Buys #Nokia For $7.2 Billion -  Microsoft has agreed a deal to buy... http://t.co/n0QClyNNVR #microsoft #mobilephones
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1UYEKLO65NE9A,,Wed Sep 18 05:26:34 GMT 2013,1800,Wed Sep 18 06:12:37 GMT 2013,2ZQIUB2YU98JNWYRPOC0OBJ9K5TL99,X,Choice5,,2013/09/18 14:15:17 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (63/63),Wed Sep 18 14:13:20 GMT 2013,,Choice4,Approved,,negative,24VK4F0OHOVR78N3Y9TLI2HEKGR32S,43,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:34 GMT 2013,Choice3,Choice5,Choice4,Choice5,Choice4,$0.05 ,3,Choice4,,Choice2,28800,3,100% (63/63),RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Wed Sep 18 06:13:20 GMT 2013,#Microsoft Windows 7 Home Premium Upgrade http://t.co/BoNiDqTemX,via @9to5mac Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/WNPGPhGzVb,"Plus, Microsoft's shady #NSA connections don't really engender much confidence these days.",RT @OpTicMiDNiTE: I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect,"RT @OsterityTips: Plus, Microsoft's shady #NSA connections don't really engender much confidence these days.","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/l9X8JHOcSk",twitter sentiment analysis microsoft positive neutral negative,,100% (63/63),"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/uT383LiMGZ","Microsoft's Xbox music streaming service to launch on iOS, Android - Los Angeles Times"
